,n,k
995,2.0,2.6
996,2.0,2.7
997,2.0,2.8000000000000003
998,2.0,2.9000000000000004
999,2.0,3.0
1000,2.0,3.1
1001,2.0,3.2
1002,2.0,3.3000000000000003
1003,2.0,3.4000000000000004
1004,2.0,3.5
1005,2.0,3.6
1006,2.0,3.7
1007,2.0,3.8000000000000003
1008,2.0,3.9000000000000004
1009,2.0,4.0
1010,2.0,4.1000000000000005
1011,2.0,4.2
1012,2.0,4.3
1013,2.0,4.4
1014,2.0,4.5
1015,2.0,4.6000000000000005
1016,2.0,4.7
1017,2.0,4.800000000000001
1018,2.0,4.9
1019,2.0,5.0
1020,2.1,0.0
1021,2.1,0.1
1022,2.1,0.2
1023,2.1,0.30000000000000004
1024,2.1,0.4
1025,2.1,0.5
1026,2.1,0.6000000000000001
1027,2.1,0.7000000000000001
1028,2.1,0.8
1029,2.1,0.9
1030,2.1,1.0
1031,2.1,1.1
1032,2.1,1.2000000000000002
1033,2.1,1.3
1034,2.1,1.4000000000000001
1035,2.1,1.5
1036,2.1,1.6
1037,2.1,1.7000000000000002
1038,2.1,1.8
1039,2.1,1.9000000000000001
1040,2.1,2.0
1041,2.1,2.1
1042,2.1,2.2
1043,2.1,2.3000000000000003
1044,2.1,2.4000000000000004
1045,2.1,2.5
1046,2.1,2.6
1047,2.1,2.7
1048,2.1,2.8000000000000003
1049,2.1,2.9000000000000004
1050,2.1,3.0
1051,2.1,3.1
1052,2.1,3.2
1053,2.1,3.3000000000000003
1054,2.1,3.4000000000000004
1055,2.1,3.5
1056,2.1,3.6
1057,2.1,3.7
1058,2.1,3.8000000000000003
1059,2.1,3.9000000000000004
1060,2.1,4.0
1061,2.1,4.1000000000000005
1062,2.1,4.2
1063,2.1,4.3
1064,2.1,4.4
1065,2.1,4.5
1066,2.1,4.6000000000000005
1067,2.1,4.7
1068,2.1,4.800000000000001
1069,2.1,4.9
1070,2.1,5.0
1071,2.2,0.0
1072,2.2,0.1
1073,2.2,0.2
1074,2.2,0.30000000000000004
1075,2.2,0.4
1076,2.2,0.5
1077,2.2,0.6000000000000001
1078,2.2,0.7000000000000001
1079,2.2,0.8
1080,2.2,0.9
1081,2.2,1.0
1082,2.2,1.1
1083,2.2,1.2000000000000002
1084,2.2,1.3
1085,2.2,1.4000000000000001
1086,2.2,1.5
1087,2.2,1.6
1088,2.2,1.7000000000000002
1089,2.2,1.8
1090,2.2,1.9000000000000001
1091,2.2,2.0
1092,2.2,2.1
1093,2.2,2.2
1094,2.2,2.3000000000000003
1095,2.2,2.4000000000000004
1096,2.2,2.5
1097,2.2,2.6
1098,2.2,2.7
1099,2.2,2.8000000000000003
1100,2.2,2.9000000000000004
1101,2.2,3.0
1102,2.2,3.1
1103,2.2,3.2
1104,2.2,3.3000000000000003
1105,2.2,3.4000000000000004
1106,2.2,3.5
1107,2.2,3.6
1108,2.2,3.7
1109,2.2,3.8000000000000003
1110,2.2,3.9000000000000004
1111,2.2,4.0
1112,2.2,4.1000000000000005
1113,2.2,4.2
1114,2.2,4.3
1115,2.2,4.4
1116,2.2,4.5
1117,2.2,4.6000000000000005
1118,2.2,4.7
1119,2.2,4.800000000000001
1120,2.2,4.9
1121,2.2,5.0
1122,2.3000000000000003,0.0
1123,2.3000000000000003,0.1
1124,2.3000000000000003,0.2
1125,2.3000000000000003,0.30000000000000004
1126,2.3000000000000003,0.4
1127,2.3000000000000003,0.5
1128,2.3000000000000003,0.6000000000000001
1129,2.3000000000000003,0.7000000000000001
1130,2.3000000000000003,0.8
1131,2.3000000000000003,0.9
1132,2.3000000000000003,1.0
1133,2.3000000000000003,1.1
1134,2.3000000000000003,1.2000000000000002
1135,2.3000000000000003,1.3
1136,2.3000000000000003,1.4000000000000001
1137,2.3000000000000003,1.5
1138,2.3000000000000003,1.6
1139,2.3000000000000003,1.7000000000000002
1140,2.3000000000000003,1.8
1141,2.3000000000000003,1.9000000000000001
1142,2.3000000000000003,2.0
1143,2.3000000000000003,2.1
1144,2.3000000000000003,2.2
1145,2.3000000000000003,2.3000000000000003
1146,2.3000000000000003,2.4000000000000004
1147,2.3000000000000003,2.5
1148,2.3000000000000003,2.6
1149,2.3000000000000003,2.7
1150,2.3000000000000003,2.8000000000000003
1151,2.3000000000000003,2.9000000000000004
1152,2.3000000000000003,3.0
1153,2.3000000000000003,3.1
1154,2.3000000000000003,3.2
1155,2.3000000000000003,3.3000000000000003
1156,2.3000000000000003,3.4000000000000004
1157,2.3000000000000003,3.5
1158,2.3000000000000003,3.6
1159,2.3000000000000003,3.7
1160,2.3000000000000003,3.8000000000000003
1161,2.3000000000000003,3.9000000000000004
1162,2.3000000000000003,4.0
1163,2.3000000000000003,4.1000000000000005
1164,2.3000000000000003,4.2
1165,2.3000000000000003,4.3
1166,2.3000000000000003,4.4
1167,2.3000000000000003,4.5
1168,2.3000000000000003,4.6000000000000005
1169,2.3000000000000003,4.7
1170,2.3000000000000003,4.800000000000001
1171,2.3000000000000003,4.9
1172,2.3000000000000003,5.0
1173,2.4000000000000004,0.0
1174,2.4000000000000004,0.1
1175,2.4000000000000004,0.2
1176,2.4000000000000004,0.30000000000000004
1177,2.4000000000000004,0.4
1178,2.4000000000000004,0.5
1179,2.4000000000000004,0.6000000000000001
1180,2.4000000000000004,0.7000000000000001
1181,2.4000000000000004,0.8
1182,2.4000000000000004,0.9
1183,2.4000000000000004,1.0
1184,2.4000000000000004,1.1
1185,2.4000000000000004,1.2000000000000002
1186,2.4000000000000004,1.3
1187,2.4000000000000004,1.4000000000000001
1188,2.4000000000000004,1.5
1189,2.4000000000000004,1.6
1190,2.4000000000000004,1.7000000000000002
1191,2.4000000000000004,1.8
1192,2.4000000000000004,1.9000000000000001
1193,2.4000000000000004,2.0
1194,2.4000000000000004,2.1
1195,2.4000000000000004,2.2
1196,2.4000000000000004,2.3000000000000003
1197,2.4000000000000004,2.4000000000000004
1198,2.4000000000000004,2.5
1199,2.4000000000000004,2.6
1200,2.4000000000000004,2.7
1201,2.4000000000000004,2.8000000000000003
1202,2.4000000000000004,2.9000000000000004
1203,2.4000000000000004,3.0
1204,2.4000000000000004,3.1
1205,2.4000000000000004,3.2
1206,2.4000000000000004,3.3000000000000003
1207,2.4000000000000004,3.4000000000000004
1208,2.4000000000000004,3.5
1209,2.4000000000000004,3.6
1210,2.4000000000000004,3.7
1211,2.4000000000000004,3.8000000000000003
1212,2.4000000000000004,3.9000000000000004
1213,2.4000000000000004,4.0
1214,2.4000000000000004,4.1000000000000005
1215,2.4000000000000004,4.2
1216,2.4000000000000004,4.3
1217,2.4000000000000004,4.4
1218,2.4000000000000004,4.5
1219,2.4000000000000004,4.6000000000000005
1220,2.4000000000000004,4.7
1221,2.4000000000000004,4.800000000000001
1222,2.4000000000000004,4.9
1223,2.4000000000000004,5.0
1224,2.5000000000000004,0.0
1225,2.5000000000000004,0.1
1226,2.5000000000000004,0.2
1227,2.5000000000000004,0.30000000000000004
1228,2.5000000000000004,0.4
1229,2.5000000000000004,0.5
1230,2.5000000000000004,0.6000000000000001
1231,2.5000000000000004,0.7000000000000001
1232,2.5000000000000004,0.8
1233,2.5000000000000004,0.9
1234,2.5000000000000004,1.0
1235,2.5000000000000004,1.1
1236,2.5000000000000004,1.2000000000000002
1237,2.5000000000000004,1.3
1238,2.5000000000000004,1.4000000000000001
1239,2.5000000000000004,1.5
1240,2.5000000000000004,1.6
1241,2.5000000000000004,1.7000000000000002
1242,2.5000000000000004,1.8
1243,2.5000000000000004,1.9000000000000001
1244,2.5000000000000004,2.0
1245,2.5000000000000004,2.1
1246,2.5000000000000004,2.2
1247,2.5000000000000004,2.3000000000000003
1248,2.5000000000000004,2.4000000000000004
1249,2.5000000000000004,2.5
1250,2.5000000000000004,2.6
1251,2.5000000000000004,2.7
1252,2.5000000000000004,2.8000000000000003
1253,2.5000000000000004,2.9000000000000004
1254,2.5000000000000004,3.0
1255,2.5000000000000004,3.1
1256,2.5000000000000004,3.2
1257,2.5000000000000004,3.3000000000000003
1258,2.5000000000000004,3.4000000000000004
1259,2.5000000000000004,3.5
1260,2.5000000000000004,3.6
1261,2.5000000000000004,3.7
1262,2.5000000000000004,3.8000000000000003
1263,2.5000000000000004,3.9000000000000004
1264,2.5000000000000004,4.0
1265,2.5000000000000004,4.1000000000000005
1266,2.5000000000000004,4.2
1267,2.5000000000000004,4.3
1268,2.5000000000000004,4.4
1269,2.5000000000000004,4.5
1270,2.5000000000000004,4.6000000000000005
1271,2.5000000000000004,4.7
1272,2.5000000000000004,4.800000000000001
1273,2.5000000000000004,4.9
1274,2.5000000000000004,5.0
1275,2.6,0.0
1276,2.6,0.1
1277,2.6,0.2
1278,2.6,0.30000000000000004
1279,2.6,0.4
1280,2.6,0.5
1281,2.6,0.6000000000000001
1282,2.6,0.7000000000000001
1283,2.6,0.8
1284,2.6,0.9
1285,2.6,1.0
1286,2.6,1.1
1287,2.6,1.2000000000000002
1288,2.6,1.3
1289,2.6,1.4000000000000001
1290,2.6,1.5
1291,2.6,1.6
1292,2.6,1.7000000000000002
1293,2.6,1.8
1294,2.6,1.9000000000000001
1295,2.6,2.0
1296,2.6,2.1
1297,2.6,2.2
1298,2.6,2.3000000000000003
1299,2.6,2.4000000000000004
1300,2.6,2.5
1301,2.6,2.6
1302,2.6,2.7
1303,2.6,2.8000000000000003
1304,2.6,2.9000000000000004
1305,2.6,3.0
1306,2.6,3.1
1307,2.6,3.2
1308,2.6,3.3000000000000003
1309,2.6,3.4000000000000004
1310,2.6,3.5
1311,2.6,3.6
1312,2.6,3.7
1313,2.6,3.8000000000000003
1314,2.6,3.9000000000000004
1315,2.6,4.0
1316,2.6,4.1000000000000005
1317,2.6,4.2
1318,2.6,4.3
1319,2.6,4.4
1320,2.6,4.5
1321,2.6,4.6000000000000005
1322,2.6,4.7
1323,2.6,4.800000000000001
1324,2.6,4.9
1325,2.6,5.0
1326,2.7,0.0
1327,2.7,0.1
1328,2.7,0.2
1329,2.7,0.30000000000000004
1330,2.7,0.4
1331,2.7,0.5
1332,2.7,0.6000000000000001
1333,2.7,0.7000000000000001
1334,2.7,0.8
1335,2.7,0.9
1336,2.7,1.0
1337,2.7,1.1
1338,2.7,1.2000000000000002
1339,2.7,1.3
1340,2.7,1.4000000000000001
1341,2.7,1.5
1342,2.7,1.6
1343,2.7,1.7000000000000002
1344,2.7,1.8
1345,2.7,1.9000000000000001
1346,2.7,2.0
1347,2.7,2.1
1348,2.7,2.2
1349,2.7,2.3000000000000003
1350,2.7,2.4000000000000004
1351,2.7,2.5
1352,2.7,2.6
1353,2.7,2.7
1354,2.7,2.8000000000000003
1355,2.7,2.9000000000000004
1356,2.7,3.0
1357,2.7,3.1
1358,2.7,3.2
1359,2.7,3.3000000000000003
1360,2.7,3.4000000000000004
1361,2.7,3.5
1362,2.7,3.6
1363,2.7,3.7
1364,2.7,3.8000000000000003
1365,2.7,3.9000000000000004
1366,2.7,4.0
1367,2.7,4.1000000000000005
1368,2.7,4.2
1369,2.7,4.3
1370,2.7,4.4
1371,2.7,4.5
1372,2.7,4.6000000000000005
1373,2.7,4.7
1374,2.7,4.800000000000001
1375,2.7,4.9
1376,2.7,5.0
1377,2.8000000000000003,0.0
1378,2.8000000000000003,0.1
1379,2.8000000000000003,0.2
1380,2.8000000000000003,0.30000000000000004
1381,2.8000000000000003,0.4
1382,2.8000000000000003,0.5
1383,2.8000000000000003,0.6000000000000001
1384,2.8000000000000003,0.7000000000000001
1385,2.8000000000000003,0.8
1386,2.8000000000000003,0.9
1387,2.8000000000000003,1.0
1388,2.8000000000000003,1.1
1389,2.8000000000000003,1.2000000000000002
1390,2.8000000000000003,1.3
1391,2.8000000000000003,1.4000000000000001
1392,2.8000000000000003,1.5
1393,2.8000000000000003,1.6
1394,2.8000000000000003,1.7000000000000002
1395,2.8000000000000003,1.8
1396,2.8000000000000003,1.9000000000000001
1397,2.8000000000000003,2.0
1398,2.8000000000000003,2.1
1399,2.8000000000000003,2.2
1400,2.8000000000000003,2.3000000000000003
1401,2.8000000000000003,2.4000000000000004
1402,2.8000000000000003,2.5
1403,2.8000000000000003,2.6
1404,2.8000000000000003,2.7
1405,2.8000000000000003,2.8000000000000003
1406,2.8000000000000003,2.9000000000000004
1407,2.8000000000000003,3.0
1408,2.8000000000000003,3.1
1409,2.8000000000000003,3.2
1410,2.8000000000000003,3.3000000000000003
1411,2.8000000000000003,3.4000000000000004
1412,2.8000000000000003,3.5
1413,2.8000000000000003,3.6
1414,2.8000000000000003,3.7
1415,2.8000000000000003,3.8000000000000003
1416,2.8000000000000003,3.9000000000000004
1417,2.8000000000000003,4.0
1418,2.8000000000000003,4.1000000000000005
1419,2.8000000000000003,4.2
1420,2.8000000000000003,4.3
1421,2.8000000000000003,4.4
1422,2.8000000000000003,4.5
1423,2.8000000000000003,4.6000000000000005
1424,2.8000000000000003,4.7
1425,2.8000000000000003,4.800000000000001
1426,2.8000000000000003,4.9
1427,2.8000000000000003,5.0
1428,2.9000000000000004,0.0
1429,2.9000000000000004,0.1
1430,2.9000000000000004,0.2
1431,2.9000000000000004,0.30000000000000004
1432,2.9000000000000004,0.4
1433,2.9000000000000004,0.5
1434,2.9000000000000004,0.6000000000000001
1435,2.9000000000000004,0.7000000000000001
1436,2.9000000000000004,0.8
1437,2.9000000000000004,0.9
1438,2.9000000000000004,1.0
1439,2.9000000000000004,1.1
1440,2.9000000000000004,1.2000000000000002
1441,2.9000000000000004,1.3
1442,2.9000000000000004,1.4000000000000001
1443,2.9000000000000004,1.5
1444,2.9000000000000004,1.6
1445,2.9000000000000004,1.7000000000000002
1446,2.9000000000000004,1.8
1447,2.9000000000000004,1.9000000000000001
1448,2.9000000000000004,2.0
1449,2.9000000000000004,2.1
1450,2.9000000000000004,2.2
1451,2.9000000000000004,2.3000000000000003
1452,2.9000000000000004,2.4000000000000004
1453,2.9000000000000004,2.5
1454,2.9000000000000004,2.6
1455,2.9000000000000004,2.7
1456,2.9000000000000004,2.8000000000000003
1457,2.9000000000000004,2.9000000000000004
1458,2.9000000000000004,3.0
1459,2.9000000000000004,3.1
1460,2.9000000000000004,3.2
1461,2.9000000000000004,3.3000000000000003
1462,2.9000000000000004,3.4000000000000004
1463,2.9000000000000004,3.5
1464,2.9000000000000004,3.6
1465,2.9000000000000004,3.7
1466,2.9000000000000004,3.8000000000000003
1467,2.9000000000000004,3.9000000000000004
1468,2.9000000000000004,4.0
1469,2.9000000000000004,4.1000000000000005
1470,2.9000000000000004,4.2
1471,2.9000000000000004,4.3
1472,2.9000000000000004,4.4
1473,2.9000000000000004,4.5
1474,2.9000000000000004,4.6000000000000005
1475,2.9000000000000004,4.7
1476,2.9000000000000004,4.800000000000001
1477,2.9000000000000004,4.9
1478,2.9000000000000004,5.0
1479,3.0000000000000004,0.0
1480,3.0000000000000004,0.1
1481,3.0000000000000004,0.2
1482,3.0000000000000004,0.30000000000000004
1483,3.0000000000000004,0.4
1484,3.0000000000000004,0.5
1485,3.0000000000000004,0.6000000000000001
1486,3.0000000000000004,0.7000000000000001
1487,3.0000000000000004,0.8
1488,3.0000000000000004,0.9
1489,3.0000000000000004,1.0
1490,3.0000000000000004,1.1
1491,3.0000000000000004,1.2000000000000002
1492,3.0000000000000004,1.3
1493,3.0000000000000004,1.4000000000000001
1494,3.0000000000000004,1.5
1495,3.0000000000000004,1.6
1496,3.0000000000000004,1.7000000000000002
1497,3.0000000000000004,1.8
1498,3.0000000000000004,1.9000000000000001
1499,3.0000000000000004,2.0
1500,3.0000000000000004,2.1
1501,3.0000000000000004,2.2
1502,3.0000000000000004,2.3000000000000003
1503,3.0000000000000004,2.4000000000000004
1504,3.0000000000000004,2.5
1505,3.0000000000000004,2.6
1506,3.0000000000000004,2.7
1507,3.0000000000000004,2.8000000000000003
1508,3.0000000000000004,2.9000000000000004
1509,3.0000000000000004,3.0
1510,3.0000000000000004,3.1
1511,3.0000000000000004,3.2
1512,3.0000000000000004,3.3000000000000003
1513,3.0000000000000004,3.4000000000000004
1514,3.0000000000000004,3.5
1515,3.0000000000000004,3.6
1516,3.0000000000000004,3.7
1517,3.0000000000000004,3.8000000000000003
1518,3.0000000000000004,3.9000000000000004
1519,3.0000000000000004,4.0
1520,3.0000000000000004,4.1000000000000005
1521,3.0000000000000004,4.2
1522,3.0000000000000004,4.3
1523,3.0000000000000004,4.4
1524,3.0000000000000004,4.5
1525,3.0000000000000004,4.6000000000000005
1526,3.0000000000000004,4.7
1527,3.0000000000000004,4.800000000000001
1528,3.0000000000000004,4.9
1529,3.0000000000000004,5.0
1530,3.1,0.0
1531,3.1,0.1
1532,3.1,0.2
1533,3.1,0.30000000000000004
1534,3.1,0.4
1535,3.1,0.5
1536,3.1,0.6000000000000001
1537,3.1,0.7000000000000001
1538,3.1,0.8
1539,3.1,0.9
1540,3.1,1.0
1541,3.1,1.1
1542,3.1,1.2000000000000002
1543,3.1,1.3
1544,3.1,1.4000000000000001
1545,3.1,1.5
1546,3.1,1.6
1547,3.1,1.7000000000000002
1548,3.1,1.8
1549,3.1,1.9000000000000001
1550,3.1,2.0
1551,3.1,2.1
1552,3.1,2.2
1553,3.1,2.3000000000000003
1554,3.1,2.4000000000000004
1555,3.1,2.5
1556,3.1,2.6
1557,3.1,2.7
1558,3.1,2.8000000000000003
1559,3.1,2.9000000000000004
1560,3.1,3.0
1561,3.1,3.1
1562,3.1,3.2
1563,3.1,3.3000000000000003
1564,3.1,3.4000000000000004
1565,3.1,3.5
1566,3.1,3.6
1567,3.1,3.7
1568,3.1,3.8000000000000003
1569,3.1,3.9000000000000004
1570,3.1,4.0
1571,3.1,4.1000000000000005
1572,3.1,4.2
1573,3.1,4.3
1574,3.1,4.4
1575,3.1,4.5
1576,3.1,4.6000000000000005
1577,3.1,4.7
1578,3.1,4.800000000000001
1579,3.1,4.9
1580,3.1,5.0
1581,3.2,0.0
1582,3.2,0.1
1583,3.2,0.2
1584,3.2,0.30000000000000004
1585,3.2,0.4
1586,3.2,0.5
1587,3.2,0.6000000000000001
1588,3.2,0.7000000000000001
1589,3.2,0.8
1590,3.2,0.9
1591,3.2,1.0
1592,3.2,1.1
1593,3.2,1.2000000000000002
1594,3.2,1.3
1595,3.2,1.4000000000000001
1596,3.2,1.5
1597,3.2,1.6
1598,3.2,1.7000000000000002
1599,3.2,1.8
1600,3.2,1.9000000000000001
1601,3.2,2.0
1602,3.2,2.1
1603,3.2,2.2
1604,3.2,2.3000000000000003
1605,3.2,2.4000000000000004
1606,3.2,2.5
1607,3.2,2.6
1608,3.2,2.7
1609,3.2,2.8000000000000003
1610,3.2,2.9000000000000004
1611,3.2,3.0
1612,3.2,3.1
1613,3.2,3.2
1614,3.2,3.3000000000000003
1615,3.2,3.4000000000000004
1616,3.2,3.5
1617,3.2,3.6
1618,3.2,3.7
1619,3.2,3.8000000000000003
1620,3.2,3.9000000000000004
1621,3.2,4.0
1622,3.2,4.1000000000000005
1623,3.2,4.2
1624,3.2,4.3
1625,3.2,4.4
1626,3.2,4.5
1627,3.2,4.6000000000000005
1628,3.2,4.7
1629,3.2,4.800000000000001
1630,3.2,4.9
1631,3.2,5.0
1632,3.3000000000000003,0.0
1633,3.3000000000000003,0.1
1634,3.3000000000000003,0.2
1635,3.3000000000000003,0.30000000000000004
1636,3.3000000000000003,0.4
1637,3.3000000000000003,0.5
1638,3.3000000000000003,0.6000000000000001
1639,3.3000000000000003,0.7000000000000001
1640,3.3000000000000003,0.8
1641,3.3000000000000003,0.9
1642,3.3000000000000003,1.0
1643,3.3000000000000003,1.1
1644,3.3000000000000003,1.2000000000000002
1645,3.3000000000000003,1.3
1646,3.3000000000000003,1.4000000000000001
1647,3.3000000000000003,1.5
1648,3.3000000000000003,1.6
1649,3.3000000000000003,1.7000000000000002
1650,3.3000000000000003,1.8
1651,3.3000000000000003,1.9000000000000001
1652,3.3000000000000003,2.0
1653,3.3000000000000003,2.1
1654,3.3000000000000003,2.2
1655,3.3000000000000003,2.3000000000000003
1656,3.3000000000000003,2.4000000000000004
1657,3.3000000000000003,2.5
1658,3.3000000000000003,2.6
1659,3.3000000000000003,2.7
1660,3.3000000000000003,2.8000000000000003
1661,3.3000000000000003,2.9000000000000004
1662,3.3000000000000003,3.0
1663,3.3000000000000003,3.1
1664,3.3000000000000003,3.2
1665,3.3000000000000003,3.3000000000000003
1666,3.3000000000000003,3.4000000000000004
1667,3.3000000000000003,3.5
1668,3.3000000000000003,3.6
1669,3.3000000000000003,3.7
1670,3.3000000000000003,3.8000000000000003
1671,3.3000000000000003,3.9000000000000004
1672,3.3000000000000003,4.0
1673,3.3000000000000003,4.1000000000000005
1674,3.3000000000000003,4.2
1675,3.3000000000000003,4.3
1676,3.3000000000000003,4.4
1677,3.3000000000000003,4.5
1678,3.3000000000000003,4.6000000000000005
1679,3.3000000000000003,4.7
1680,3.3000000000000003,4.800000000000001
1681,3.3000000000000003,4.9
1682,3.3000000000000003,5.0
1683,3.4000000000000004,0.0
1684,3.4000000000000004,0.1
1685,3.4000000000000004,0.2
1686,3.4000000000000004,0.30000000000000004
1687,3.4000000000000004,0.4
1688,3.4000000000000004,0.5
1689,3.4000000000000004,0.6000000000000001
1690,3.4000000000000004,0.7000000000000001
1691,3.4000000000000004,0.8
1692,3.4000000000000004,0.9
1693,3.4000000000000004,1.0
1694,3.4000000000000004,1.1
1695,3.4000000000000004,1.2000000000000002
1696,3.4000000000000004,1.3
1697,3.4000000000000004,1.4000000000000001
1698,3.4000000000000004,1.5
1699,3.4000000000000004,1.6
1700,3.4000000000000004,1.7000000000000002
1701,3.4000000000000004,1.8
1702,3.4000000000000004,1.9000000000000001
1703,3.4000000000000004,2.0
1704,3.4000000000000004,2.1
1705,3.4000000000000004,2.2
1706,3.4000000000000004,2.3000000000000003
1707,3.4000000000000004,2.4000000000000004
1708,3.4000000000000004,2.5
1709,3.4000000000000004,2.6
1710,3.4000000000000004,2.7
1711,3.4000000000000004,2.8000000000000003
1712,3.4000000000000004,2.9000000000000004
1713,3.4000000000000004,3.0
1714,3.4000000000000004,3.1
1715,3.4000000000000004,3.2
1716,3.4000000000000004,3.3000000000000003
1717,3.4000000000000004,3.4000000000000004
1718,3.4000000000000004,3.5
1719,3.4000000000000004,3.6
1720,3.4000000000000004,3.7
1721,3.4000000000000004,3.8000000000000003
1722,3.4000000000000004,3.9000000000000004
1723,3.4000000000000004,4.0
1724,3.4000000000000004,4.1000000000000005
1725,3.4000000000000004,4.2
1726,3.4000000000000004,4.3
1727,3.4000000000000004,4.4
1728,3.4000000000000004,4.5
1729,3.4000000000000004,4.6000000000000005
1730,3.4000000000000004,4.7
1731,3.4000000000000004,4.800000000000001
1732,3.4000000000000004,4.9
1733,3.4000000000000004,5.0
1734,3.5000000000000004,0.0
1735,3.5000000000000004,0.1
1736,3.5000000000000004,0.2
1737,3.5000000000000004,0.30000000000000004
1738,3.5000000000000004,0.4
1739,3.5000000000000004,0.5
1740,3.5000000000000004,0.6000000000000001
1741,3.5000000000000004,0.7000000000000001
1742,3.5000000000000004,0.8
1743,3.5000000000000004,0.9
1744,3.5000000000000004,1.0
1745,3.5000000000000004,1.1
1746,3.5000000000000004,1.2000000000000002
1747,3.5000000000000004,1.3
1748,3.5000000000000004,1.4000000000000001
1749,3.5000000000000004,1.5
1750,3.5000000000000004,1.6
1751,3.5000000000000004,1.7000000000000002
1752,3.5000000000000004,1.8
1753,3.5000000000000004,1.9000000000000001
1754,3.5000000000000004,2.0
1755,3.5000000000000004,2.1
1756,3.5000000000000004,2.2
1757,3.5000000000000004,2.3000000000000003
1758,3.5000000000000004,2.4000000000000004
1759,3.5000000000000004,2.5
1760,3.5000000000000004,2.6
1761,3.5000000000000004,2.7
1762,3.5000000000000004,2.8000000000000003
1763,3.5000000000000004,2.9000000000000004
1764,3.5000000000000004,3.0
1765,3.5000000000000004,3.1
1766,3.5000000000000004,3.2
1767,3.5000000000000004,3.3000000000000003
1768,3.5000000000000004,3.4000000000000004
1769,3.5000000000000004,3.5
1770,3.5000000000000004,3.6
1771,3.5000000000000004,3.7
1772,3.5000000000000004,3.8000000000000003
1773,3.5000000000000004,3.9000000000000004
1774,3.5000000000000004,4.0
1775,3.5000000000000004,4.1000000000000005
1776,3.5000000000000004,4.2
1777,3.5000000000000004,4.3
1778,3.5000000000000004,4.4
1779,3.5000000000000004,4.5
1780,3.5000000000000004,4.6000000000000005
1781,3.5000000000000004,4.7
1782,3.5000000000000004,4.800000000000001
1783,3.5000000000000004,4.9
1784,3.5000000000000004,5.0
1785,3.6,0.0
1786,3.6,0.1
1787,3.6,0.2
1788,3.6,0.30000000000000004
1789,3.6,0.4
1790,3.6,0.5
1791,3.6,0.6000000000000001
1792,3.6,0.7000000000000001
1793,3.6,0.8
1794,3.6,0.9
1795,3.6,1.0
1796,3.6,1.1
1797,3.6,1.2000000000000002
1798,3.6,1.3
1799,3.6,1.4000000000000001
1800,3.6,1.5
1801,3.6,1.6
1802,3.6,1.7000000000000002
1803,3.6,1.8
1804,3.6,1.9000000000000001
1805,3.6,2.0
1806,3.6,2.1
1807,3.6,2.2
1808,3.6,2.3000000000000003
1809,3.6,2.4000000000000004
1810,3.6,2.5
1811,3.6,2.6
1812,3.6,2.7
1813,3.6,2.8000000000000003
1814,3.6,2.9000000000000004
1815,3.6,3.0
1816,3.6,3.1
1817,3.6,3.2
1818,3.6,3.3000000000000003
1819,3.6,3.4000000000000004
1820,3.6,3.5
1821,3.6,3.6
1822,3.6,3.7
1823,3.6,3.8000000000000003
1824,3.6,3.9000000000000004
1825,3.6,4.0
1826,3.6,4.1000000000000005
1827,3.6,4.2
1828,3.6,4.3
1829,3.6,4.4
1830,3.6,4.5
1831,3.6,4.6000000000000005
1832,3.6,4.7
1833,3.6,4.800000000000001
1834,3.6,4.9
1835,3.6,5.0
1836,3.7,0.0
1837,3.7,0.1
1838,3.7,0.2
1839,3.7,0.30000000000000004
1840,3.7,0.4
1841,3.7,0.5
1842,3.7,0.6000000000000001
1843,3.7,0.7000000000000001
1844,3.7,0.8
1845,3.7,0.9
1846,3.7,1.0
1847,3.7,1.1
1848,3.7,1.2000000000000002
1849,3.7,1.3
1850,3.7,1.4000000000000001
1851,3.7,1.5
1852,3.7,1.6
1853,3.7,1.7000000000000002
1854,3.7,1.8
1855,3.7,1.9000000000000001
1856,3.7,2.0
1857,3.7,2.1
1858,3.7,2.2
1859,3.7,2.3000000000000003
1860,3.7,2.4000000000000004
1861,3.7,2.5
1862,3.7,2.6
1863,3.7,2.7
1864,3.7,2.8000000000000003
1865,3.7,2.9000000000000004
1866,3.7,3.0
1867,3.7,3.1
1868,3.7,3.2
1869,3.7,3.3000000000000003
1870,3.7,3.4000000000000004
1871,3.7,3.5
1872,3.7,3.6
1873,3.7,3.7
1874,3.7,3.8000000000000003
1875,3.7,3.9000000000000004
1876,3.7,4.0
1877,3.7,4.1000000000000005
1878,3.7,4.2
1879,3.7,4.3
1880,3.7,4.4
1881,3.7,4.5
1882,3.7,4.6000000000000005
1883,3.7,4.7
1884,3.7,4.800000000000001
1885,3.7,4.9
1886,3.7,5.0
1887,3.8000000000000003,0.0
1888,3.8000000000000003,0.1
1889,3.8000000000000003,0.2
1890,3.8000000000000003,0.30000000000000004
1891,3.8000000000000003,0.4
1892,3.8000000000000003,0.5
1893,3.8000000000000003,0.6000000000000001
1894,3.8000000000000003,0.7000000000000001
1895,3.8000000000000003,0.8
1896,3.8000000000000003,0.9
1897,3.8000000000000003,1.0
1898,3.8000000000000003,1.1
1899,3.8000000000000003,1.2000000000000002
1900,3.8000000000000003,1.3
1901,3.8000000000000003,1.4000000000000001
1902,3.8000000000000003,1.5
1903,3.8000000000000003,1.6
1904,3.8000000000000003,1.7000000000000002
1905,3.8000000000000003,1.8
